UTC-date,UTC-time,title,content,press,link,score,score3,score4,score2
2021-12-07,2021-12-07 02:32:01,디파이 날개없는 추락...유동성·규제 ‘쌍끌이’ 악재,"비트·이더 반등과 대조적 행보변동성 확대...스테이블 가치 불안“무분별한 유통 제한 필요”지적최근 디파이토큰(DeFi Token·탈중앙화토큰)이 끝없이 추락하고 있다. 국제결제은행(BIS) 등 금융당국도 디파이에 우려를 지속적으로 제기하고 있다.비트코인과 이더리움 등 주요 가상자산이 급락세가 진정되면서 반등 조짐을 보이고 있지만 상당수 디파이토큰은 낙폭이 더 깊었음에도 좀처럼 반등에 성공하지 못하고 있다.에이프(Aave)와 밸런서(Balancer), 컴파운드(Compound), 스시(Sushi), 신세틱스(Synthetix), 유니스왑(Uniswap), 와이언(Yearn), 뱃저(Badger)와 같은 디파이 토큰을 반영하는 디파이펄스지수(DeFi Pulse Index)는 지난 7개월 동안 낙폭만 62.5%에 달한다. 비트코인이 최근 급락에도 여전히 연초대비 60% 이상 상승세를 유지하고 있는 것과 대조적이다.디파이 토큰이 하락세를 겪고 있는 배경에는 유동성 한계와 규제 위험이 존재한다. 디파이 토큰 대부분이 일부 소유자에 집중돼 유동성이 매우 크다. 디파이의 자금세탁 방지 악용을 막기 위해 규제를 강화해야 한다는 목소리도 크다.국제결제은행(BIS)도 최근 보고서에서 “비은행 금융중개기관(NBFI)은 금융시스템을 보다 효율적으로 만들지만 불안정하게 만들 수 있다”면서 디파이토큰의 급속하고 감독되지 않은 성장에 처음으로 우려를 표명했다.BIS는 앞서 디파이를 지자하는 스테이블코인의 위험을 경고하기도 했었다. 스테이블코인은 달러나 국채 등 전통 안전자산을 바탕으로 발행된 코인이다. 하지만 발행근거가되는 자산가치가 안정되지 않을 수 있다는 우려가 제기됐다. 실제 테더는 담보자산에 대한 정보를 충분히 알리지 못했다는 이유로 4100만 달러의 벌금을 부과 받기도 했다.테더나 USD 같은 스테이블 코인의 총발행잔액은 1400억 달러에 달하고 올 2분기 결제규모는 1조7700억 달러나 된다.하지만 ‘안정적(stable)’이란 명칭과 달리 그 가치를 보면 변동폭이 크다. 스테이블코인의 가치가 불안해지만 대규모 인출 사태가 나타날 수 있으며 이는 금융시스템을 위협할 수 있다는 게 금융당국의 우려다. 스테이블 코인이 거래되는 가상자산거래소의 인프라도 미비해 시장 충격발생 시 거래장애 등의 위험도 크다. 이 때문에 중앙은행 디지털화폐(CBCD)가 발행돼 디파이의 부분별한 유통을 제한할 필요가 있다는 목소리가 금융당국을 중심으로 커지고 있는 상황이다. 이호 기자",16면 1단,https://n.news.naver.com/mnews/article/016/0001921675?sid=101,0.0,-0.8,0.5,0.0
2017-06-27,2017-06-27 08:15:25,은행 이어 민간기업까지 디도스 공격 예고 “협상은 없다”,"[디지털데일리 최민지기자] 주요 시중은행을 대상으로 디도스(DDoS, 분산서비스거부) 공격을 예고하며 비트코인을 요구한 해킹그룹 아르마다 콜렉티브(Armada Collective)가 민간기업까지 손을 뻗치고 있다. 클라우드 전문 기업인 스마일서브(대표 김병철)는 자사 서비스를 이용하고 있는 가상사설망(VPN) 제공 기업이 아르마다 콜렉티브로부터 디도스 공격 협박 이메일을 받았다고 27일 밝혔다. 이에 스마일서브는 해당 고객을 대상으로 긴급 디도스 방어 제공에 나서기로 했다.  스마일서브에 따르면 이 고객은 지난 26일 협박 이메일을 받았으며 3200만원에 달하는 10비트코인을 지급하지 않으면 27일 디도스 공격을 시작하겠다고 했다. 이들은 디도스 공격이 초당 1Tbps에 이르기 때문에 막기 어렵다고 엄포를 놓고 있다. 협상에 응하지 않으면 공격 몸값을 20비트 코인으로 올리고 공격을 지속하겠다고 협박했다.은행 및 금융기관을 대상으로 협박한 내용과 동일한 수법이다. 이 해킹그룹은 ▲KB국민 ▲우리 ▲신한 ▲KEB하나 ▲NH농협은행 등과 한국거래소 및 일부 증권사를 시작으로 수협, 전북은행, 대구은행 등 지방은행들까지 대상을 확대하며 디도스 공격을 무기삼아 협박을 일삼았다. 이제는 민간기업까지 협박 메일을 뿌리고 있는 양상이다. 스마일서브는 자사 고객을 협박한 해커에 강경 대처할 방침이다. 협상의 선례를 남기지 않고 적극적으로 공격을 방어해 고객에게 피해가 가지 않도록 한다는 계획이다. 스마일서브는 위협을 받은 모든 고객을 대상으로 비용을 받지 않고 디도스 방어 서비스를 제공하기로 했다. 또한, 스마일서브는 긴급 대응팀을 통해 위협을 받은 고객에게 부당한 요구에 응하지 말라는 안내와 함께 핫라인 개설해 24시간 고객의 문의에 대응한다. 더불어 안티 디도스(ANTI DDOS) 운영팀에 추가 인력을 배치키로 했다.김기중 스마일서브 본부장은 “2015년 아카마이 고객을 대상으로 아르마다 콜렉티브의 디도스 공격이 있었는데, 당시 아카마이의 발표에 따르면 이들의 공격은 최대치가 772Mbps 정도였다”며 “1Tbps는 공포를 조성하기 위해 과장한 것으로 보인다”고 말했다. 이어 “26일 긴급 대응팀을 구성해 디도스 공격 방어책을 마련했다”며 “이들의 기존 공격 방식을 분석한 결과 150Gbps급 공격까지 막을 수 있는 스마일서브의 안티 디도스 서비스로 완화가 가능하다는 결론을 내렸고, 위협을 받은 모든 고객에게 무료로 제공하겠다”고 덧붙였다.&lt;최민지 기자&gt;cmj@ddaily.co.krIT언론의 새로운 대안[디지털데일리]IT정보의 즐거운 업그레이드[딜라이트닷넷]최민지(cmj@ddaily.co.kr)&lt;저작권자 © 디지털데일리 무단전재-재배포금지&gt;",디지털데일리,https://n.news.naver.com/mnews/article/138/0002051961?sid=105,0.0,-0.8,-1.0,0.0
2021-11-20,2021-11-20 06:22:01,"님 테크놀로지, 'a16z 주도' 시리즈A서 150억원 유치","사진=님 테크놀로지개인정보 보호 기술 개발 스타트업 님 테크놀로지(NYM Technology)가 150억 원 규모의 시리즈 A 투자 유치를 성공적으로 마무리했다고 20일 밝혔다. 이번 투자 라운드는 유명 실리콘벨리 벤처캐피탈 안데르센 호로위츠(a16Z)의 주도 하에 디지털 커런시 그룹(Digital Currency Group), 테이사 캐피탈(Tayssir Capital), 후오비 벤처스(Huobi Ventures), 해시키(Hashkey), 펜부시 캐피탈(Fenbushi Capital) 등이 참여했다. 님 테크놀로지는 인터넷 데이터를 암호화하는 자체 네트워크 믹스넷(Mixnet)을 개발 중이며 이번 투자 라운드를 통해 2억7000만 달러(약 3200억 원)의 기업 가치를 인정받았다. 해리 할핀(Harry Halpin) 님 테크놀로지 최고경영책임자(CEO)는 ""이번 투자를 통해 우수한 벤처캐피탈의 도움을 받게 되어 기쁘게 생각한다""면서 ""개인정보 보호는 모든 블록체인에 필수적이기에 우리는 데이터 보안의 새로운 표준을 만들어 나갈 것""이라고 말했다. &lt;블록체인·가상자산(코인) 투자 정보 플랫폼(앱) '블루밍비트'에서 더 많은 소식을 받아보실 수 있습니다&gt;",한국경제,https://n.news.naver.com/mnews/article/015/0004630849?sid=105,1.0,0.8,0.0,0.0
2021-04-07,2021-04-07 07:46:17,비트코인 한때 7000만원대까지 하락…김치 프리미엄 20% 넘어,"/ 로이터오늘 오후 2시 40분쯤 1BTC 당 7920만원(업비트 기준)까지 올랐던 비트코인 가격이 오후 4시 8분쯤 1BTC 당 7040만원까지 떨어졌다.알트코인(비트코인을 제외한 코인) 등락률을 더욱 심하다.오후 한때 1BTG 당 20만원까지 치솟았던 비트코인골드(BTG)는 전날보다 44%가량 오른 14만4900원 대에서 등락을 반복하고 있다. 1주일동안 70%가량 급상승한 비트토렌트(BTT)는 전날보다 23% 떨어진 1BTT당 10.20원 가량에 거래되고 있다.24시간 거래되는 가상화폐 거래소의 특성 상 매초, 매분마다 오르내리는 등락폭이 크다.알트코인은 변동성이 높은 탓에 이른바 '대박'을 꿈꾸는 20~30대들에게 주목을 받고 있지만 그만큼 '쪽박' 가능성도 높다는 점도 주의해야 한다.최근 코스피 거래액을 훌쩍 뛰어넘은 가상화폐 거래액을 기반으로 가상화폐 거래소가 앞다퉈 신규 알트 코인을 상장 시키는 탓에피해를 보는 투자자도 늘고 있다.지난 5일 5650원에 상장한 던프로토콜(DAWN)은 상장 직후 2만4770원까지 올랐다가 어제보다 35% 가량 떨어진 3625원에 거래 중이다.인터넷 커뮤니티에는 기습 상장하는 코인에 투자했다 피해를 봤다고 호소하는 글들이 속출하고 있다.전문가들은 시가 총액이 적은 알트코인 투자는 특별히 더 주의해야 한다고 경고하고 있다.김치프리미엄 (해외보다 국내 암호화폐 가격이 더 비싼 것을 뜻함)도 주의해야 한다.현재 국내 비트코인 가격은 해외보다 약 20% 비싼 가격에 거래되는만큼 시장 과열을 우려하는 목소리도 커지고 있다. / 이태형 기자이태형 기자(nihao@chosun.com)☞ 네이버 메인에서 TV조선 구독하기☞ 더 많은 TV조선 뉴스 보기* 뉴스제보 : 이메일(tvchosun@chosun.com), 카카오톡(tv조선제보), 전화(1661-0190)- Copyrights ⓒ TV조선. 무단전재 및 재배포 금지 -",TV조선,https://n.news.naver.com/mnews/article/448/0000324296?sid=101,0.0,-0.8,-0.8,0.5
2022-03-18,2022-03-18 02:17:21,블록체인 기반 분산저장 솔루션 코넌드라이브 서비스 적용,"코넌코리아 코넌드라이브코넌코리아(회장 표세진)는 내달 2일 싸이월드 서비스 오픈 예정인 싸이월드제트와 '데이터의 블록체인 기반 암호화 분산저장 기술서비스 제공' 협약을 맺었다고 밝혔다. 양측은 협약을 통해 싸이월드 미니홈피의 보안성을 높인다. 단순 데이터 저장이 아니라 블록체인 기반 분산저장기술 솔루션 '코넌드라이브'로 암호화해서 분산 저장한다.코넌드라이브는 분산형 슈퍼컴퓨팅(DSC) 기술이 적용된 솔루션이다. 해당 기술은 개인용PC나 휴대폰 등 유휴 저장용량을 활용해 인공지능(AI), 자율주행, 리서치&amp;서베이, 빅데이터 분석, 그래픽 처리 프로젝트, 딥러닝 등 기술연구에 사용하고 발생수익을 유휴 저장용량 제공자에게 되돌리는 시스템으로 구축돼 있다. 싸이월드는 코넌드라이브 활용에 동의한 회원 PC와 휴대폰 유휴 저장용량에 방대한 싸이월드 데이터를 블록체인 기술 기반으로 암호화한 후 분산 저장해서 강력한 보안시스템을 구축할 뿐만 아니라 데이터 저장의 탈중앙화도 기대할 수 있게 되었다.싸이월드 회원들은 '보상형 드라이브'에 참여하면 가상화폐로 보상받는다. 코넌 코인은 현재 가상화폐거래소 빗썸 등에 상장돼 보상받은 코인은 투자용으로 활용이 가능하며, 양사는 '보상형 드라이브' 외에도 싸이월드에서 코넌 코인 활용도를 높이는 방안을 논의하고 있다고 덧붙였다.싸이월드 관계자는 “협업으로 회사는 스토리지에 소요되는 막대한 비용을 절감하게 됐고, 회원 데이터를 암호화해서 분산 저장함으로써 취약했던 보안을 강화할 수 있게 됐다”며 “회원들도 코넌드라이브 사용에 따른 보상으로 미니홈피를 꾸미는 비용을 절감하는 효과를 톡톡히 누릴 수 있을 것”이라고 말했다. 코넌코리아 관계자는 “싸이월드 서비스 재오픈과 조속한 정상화를 위해 이미 10페타바이트(PB)의 대용량 스토리지를 제공하고 있다”며 “싸이월드를 통해 노드(Node)화 되는 회원 PC 및 휴대폰을 사용되지 않는 시간대에 활용해 많은 회원에게 실질 보상이 돌아가는 방안을 준비해 왔다”고 말했다.표세진 코넌코리아 회장은 “싸이월드 같은 방대한 회원을 보유한 슈퍼 앱에 코넌드라이브와 같은 고도의 보안이 유지되는 분산컴퓨팅 기술을 적용한 사례가 세계적으로도 없었다”며 “싸이월드와의 협업으로 가장 선도적인 블록체인 기반 분산저장 기술기업으로 거듭나게 됐다”고 말했다.",전자신문,https://n.news.naver.com/mnews/article/030/0003004579?sid=105,0.0,0.8,0.8,0.0
2021-02-01,2021-02-01 03:01:40,"국세청, 금융투자 소득세 부과 '전산시스템' 만든다","'금융투자소득세' 기반 작업 착수입찰공고 진행...5월까지 ISP 수립년 45억건 이상 거래내역 수집·처리안정적 시스템 운영 조직 구성안 마련국세청이 2023년부터 시행되는 주식양도세 등 '금융투자소득세' 부과를 위한 기반 작업에 착수했다. 전산시스템 구축을 위한 정보화전략계획(ISP) 수립을 5월까지 완료할 방침이다.국세청은 지난달 7일부터 '금융투자소득세 전산시스템 구축' ISP 수립을 위한 입찰 공고를 진행 중이다. 입찰 마감 기한은 이달 2일까지다. 사업은 금액은 4억6200만원, 사업기한은 계약일로부터 120일이다.지난해 기획재정부 세법개정안이 국회 문턱을 넘으면서 2023년부터 금융투자상품(증권, 파생상품)에서 발생하는 모든 소득에 분류 과세(세율 20%, 3억원 초과 25%)된다.예컨대 국내 상장 주식 투자로 수익을 거둔 개인 투자자는 수익의 20%를 양도소득세로 내야 한다.비트코인의 경우에도 가상자산을 팔아 얻은 연간 소득에도 역시 20% 소득세가 부과된다. 암호화폐는 기타소득으로 분류돼 신설 과세에 필요한 이번 전산시스템 구축 대상에 포함되지 않았다.다만 과세대상 금융투자소득간 손익통산 및 손실(직전 5년) 이월공제가 허용된다. 상장주식(국내) 및 주식형 펀드(공모) 5000만원, 이외 금융투자소득은 합산해 250만원까지 공제한다.이처럼 신설되는 금융투자소득세 집행을 위한 전산시스템 개발이 필요하다. 국세청은 전산시스템을 구비하기 위한 ISP 작업에 돌입했다.국세청 관계자는 “금융투자소득세 도입에 따라 연간 45억건 이상 금융투자상품 거래내역을 수집·처리하기 위한 장비 도입 및 프로그램 개발 검토가 필요하다”며 “안정적인 전산시스템 운영 조직 구성 방안도 마련한다”고 설명했다.금융투자소득세 도입에 따라 원천징수, 과세자료 수집·처리, 신고·납부, 신고 사후관리 등 과세행정 전반에 걸쳐 이를 처리할 전산시스템 구축이 요구된다.입찰 공고서에 따르면 사업추진 방안은 △홈택스, 모바일 홈택스(손택스)·엔티스에서 구현될 금융투자소득세 전산시스템의 구조와 자원사용 현황 분석 △금융투자소득세 전산시스템의 미래 모형과 업무 프로세스를 위한 단계별 정보화 전략 수립 △국세청 NTIS 운영·유지보수 사업자 등 금융투자소득세 전산시스템 운영사업자 및 금융회사간 업무 협업 체계 유지 △금융투자소득세 전산시스템 구축 이행과 구축 후 기획·운영을 위한 조직구성 및 소요인력 방안 등이다.이번 입찰은 긴급형으로 진행된다. 무엇보다 2023년 과세시행 전에 과세시행에 필수적인 전산시스템을 구축해야 하므로 시간이 촉박하다.실제로 ISP 수립에 이어 전산시스템 설계〃 개발 및 구축, 안정성·호환성 테스트 등의 일정이 매우 긴급한 상황이다.국세청 관계자는 “내년 예산안에 해당 전산시스템 구축 관련 예산이 반영돼야 하므로 전산시스템 구축 관련 비용 추정등이 포함된 ISP 사업이 5월 말까지 마무리돼야 한다”고 설명했다.유재희기자 ryuj@etnews.com▶ 네이버 홈에서 [전자신문] 구독하기▶ 전자신문 바로가기 [Copyright ⓒ 전자신문 &amp; 전자신문인터넷, 무단전재 및 재배포 금지]",18면 TOP,https://n.news.naver.com/mnews/article/030/0002926335?sid=101,0.0,0.8,0.5,0.0
2020-05-21,2020-05-21 10:04:01,"코인원, '비트코인 피자데이' 기념 신규 가입 이벤트 개최","가상자산 거래소 코인원이 '비트코인 피자데이'를 기념해 신규 가입 이벤트를 개최한다고 21일 밝혔다.피자데이는 비트코인이 처음으로 현물 거래 수단으로 사용된 것을 기념하는 날이다. 지난 2010년 5월 22일 미국에서 1만 비트코인(약 1130억원)과 피자 두 판의 거래가 이뤄진 이후 이날을 기념하기 시작했다.피자데이 이벤트는 신규 가입 회원을 대상으로 진행된다. 신규 가입 및 휴대폰 인증을 완료하고 비트코인을 1회 이상 거래할 경우 이벤트에 자동으로 참여된다. 거래 금액에는 제한이 없으며 마케팅 수신 동의는 필수다.이벤트 참여 조건을 달성한 모든 신규 회원에게 2만 원 상당의 피자 쿠폰이 지급된다. 이벤트는 5월 24일 오후 11시 59분 59초에 종료된다. 피자 쿠폰은 5월 27일까지 순차적으로 지급될 예정이다. 자세한 사항은 코인원 공지사항을 통해 확인할 수 있다.코인원 관계자는 ""비트코인 피자데이를 맞아 의미있는 기념일을 알리고자 이번 이벤트를 기획했다""며 ""당첨자 수에 제한이 없는 이벤트인만큼 많은 참여 부탁드린다""고 말했다.김대영 한경닷컴 기자 kimgiza@hankyung.com기사제보 및 보도자료 open@hankyung.com▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 한경닷컴 바로가기  ▶ 모바일한경 구독신청 ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지",한국경제,https://n.news.naver.com/mnews/article/015/0004345363?sid=105,0.0,0.8,0.0,0.0
2023-06-12,2023-06-12 06:08:05,"""가상자산으로 기본소득 준다"" 알트만의 '월드코인'은…","샘 알트만 CEO ""범용인공지능 시대엔 기본소득 필요""""블록체인은 AI와 같은 잠재력 가져""…월드코인 언급[서울=뉴시스] 최동준 기자 = 9일 서울 영등포구 63스퀘어에서 열린 K-Startups meet OpenAI 행사에서 샘 알트만 오픈AI 최고경영자가 이영 중소벤처기업부 장관과 스타트업과 글로벌 AL 기업간 협업 등에 대해 간담회를 하고 있다. (공동취재사진) 2023.06.09. photo@newsis.com[서울=뉴시스] 오동현 기자 = '챗GPT' 개발사 오픈AI의 샘 알트만 최고경영자(CEO)는 다가올 범용인공지능(AGI)의 시대엔 보편적 기본소득(UBI)이 필요하며, 가상자산이 지급 수단이 될 수 있다고 강조했다. 알트만 CEO는 최근 방한해 중소기업벤처부와 스타트업 관계자들을 만난 데 이어, 자신이 출범한 블록체인 프로젝트 재단 '월드코인' 행사에 참석해 AGI와 가상자산에 대한 의견을 나눴다.AGI는 인간이 할 수 있는 지적인 업무도 성공적으로 해낼 수 있는 기계의 지능을 말한다. 어떤 영역에서든 스스로 학습하고 생각해 문제를 해결하는 것이 AGI다. 사람과 대화하며 글을 짓고 이미지를 생성하는 챗GPT는 AGI의 출발점이라 할 수 있다. 챗GPT는 자연어처리(NLP) 영역서 특정 작업을 수행하도록 설계된 제한적 인공지능(ANI)의 대표적인 사례다.알트만 CEO는 AI가 긍정적인 방향으로 사용될 수 있다고 믿는다. 그는 AI의 발전은 새로운 일자리를 창출하고, 복잡한 문제를 해결하며, 삶의 질을 향상시킬 수 있다고 밝혔다. 알트만 CEO는 지난 9일 서울 여의도에서 오픈AI와 소프트뱅크벤처스가 공동 주최한 행사에 참석해 ""인류의 창의력은 새로운 일자리를 창출할 것""이라며 ""AI에 의해 일자리가 없어지는 게 아니라, 오늘날과 다른 양상의 일자리가 생겨날 것이다. 후세가 이 시대를 바라보면 왜 이렇게 살았느냐고 생각하게 될 것""이라고 전망했다.다만 AI에 의한 노동 시장의 빠른 변화 속도가 두렵다고 했다. 그는 ""이전에도 산업혁명은 노동 시장의 변화를 이끌었고, 세대마다 그 변화에 적응해왔다. 그런데 이런 변화가 AI에 의해 10년 만에 빠르게 이뤄진다면 무서워질 것""이라면서 그 해결책으로 기본소득을 언급했다. 알트만 CEO는 ""기본소득 외 다른 방안도 찾아봐야겠지만, 기본소득은 세계적인 빈곤 문제를 해결할 수 있다""며 ""디지털 격차 문제 등도 우리가 정말 중요하게 생각해야 한다""고 강조했다.알트만 CEO는 2019년 가상자산을 기반으로 기본소득을 지급하는 블록체인 프로젝트 '월드코인'을 출범한 바 있다. 지난 10일 서울 강남구 해시드에서 열린 '월드코인 밋업 서울' 행사에 참석한 그는 ""블록체인 기술이 아직 특이점에 도달하지 못했지만, AI와 같은 잠재력이 갖고 있다""며 ""월드코인은 AGI 시대에 인류에게 유용한 도구가 될 수 있다""고 말했다.12일 월드코인 재단 공식 홈페이지에 따르면, 월드코인은 글로벌 경제에 대한 참여와 접근을 확대하기 위해 노력하는 개발자, 개인, 경제학자 및 기술자로 구성된 글로벌 커뮤니티의 지원을 받는 오픈소스 프로토콜이다. 재단은 관리자로서 월드코인 커뮤니티의 성장을 지원한다.재단은 ""월드코인은 모든 사람에게 소유권을 부여하는 공공 유틸리티로서 세계 최대의 신원 및 금융 네트워크를 구축하고 있다. 국가나 배경에 관계없이 글로벌 경제에 대한 보편적인 접근성을 만들어 지구상의 모든 사람에게 혜택을 주는 미래 경제로의 전환을 가속화하는 것을 목표로 한다""고 밝혔다. 또 ""모든 개인의 고유한 가치와 평등, 개인 정보 보호 권리, 개방적이고 공개적인 협력을 믿는다""고 덧붙였다. 이는 ▲월드 ID ▲월드코인 ▲월드 앱으로 작동한다. 재단에 따르면 '월드 ID'는 개인 정보를 보호하면서 실제 고유한 사람임을 증명하는 디지털 신원이다. 실제 사람임을 증명하면 유틸리티와 미래 거버넌스 모두를 위해 전 세계 최초로 무료로 배포되는 월드코인 토큰(WLD)을 무료로 받을 수 있다. 월드코인 토큰, 디지털 자산 및 기존 통화를 사용해 전 세계에서 결제, 구매 및 송금이 가능한 애플리케이션 '월드 앱'은 지난 8일 전 세계 80여 개국에 출시돼 현재까지 184만명이 가입한 것으로 전해졌다. 사용자는 홍채 인식 기기 '오브(Orb)'로 고유한 실제 사람임을 증명하고, 스마트폰에 '월드 ID'를 저장해 개인 데이터를 공유하지 않고도 웹사이트, 모바일 앱, 가상자산 디앱에 로그인할 수 있다. 월드코인 토큰은 제한된 국가를 제외하고, 월드 ID가 있는 사람이라면 무료로 받을 수 있다. 현재 베타 버전인 월드코인은 올해 상반기 출시를 목표로 하고 있다. 베타 단계에서는 매주 토큰이 지급되며, 정식 출시 후에는 월 단위로 변경될 예정이다. 다만 일각에선 월드코인 재단 측이 가상자산을 미끼로 개인의 정보를 수집하는 것 아니냐는 우려의 시선을 보낸다. MIT 테크놀로지리뷰는 월드코인 측이 지난 2021년 12월 인도네시아에서 주민들의 이메일 주소와 전화번호를 수집하고, 생체인증 데이터를 스캔했다는 사실을 알렸다. 그러면서 ""월드코인은 공정하게 분배된 암호화폐(가상자산) 기반의 '보편적 기본 소득'을 주겠다고 약속했지만 지금까지 한 일은 이런 약속을 미끼로 얻은 가난한 사람들의 생체인증 정보를 갖고 데이터베이스를 구축한 게 전부""라고 지적한 바 있다. 특히 월드코인 토큰이 향후 어떤 가치를 제공할 수 있는지도 아직 명확하지 않다. 다만 알렉스 블라니아 월드코인 창립자는 '월드코인 밋업 서울' 행사에서 ""초기 단계에는 활성사용자 1억명을 목표로 사람들이 사용할 수 있게끔 할 것""이라며 ""가상자산을 일상에서 제대로 사용될 수 있도록 네트워크를 구축할 것""이라고 전했다. 한편 월드코인 프로젝트는 최근 벤처 캐피털로부터 1억1500만 달러(1486억원)의 투자금을 확보한 것으로 전해졌다. 한국의 가상자산 전문 벤처캐피탈(VC) 해시드도 초기 투자사 중 하나다．",뉴시스언론사 선정,https://n.news.naver.com/mnews/article/003/0011908341?sid=105,0.0,0.8,0.5,0.0
2021-11-01,2021-11-01 04:56:01,"코인베이스 유저, 알림사기로 10분 만에 136억원 ‘순삭’","코인베이스서 자금동결됐다는 외부 팝업창 떠전화 유도한 뒤 계정 정보 변경 요구일부 피해금  중국계 가상자산 거래소로 입금돼코인베이스에서 한 사용자가 알림사기로 1160만달러(약 136억원)를 잃었다.(사진= AFP)[이데일리 김다솔 인턴기자] 미국 최대 암호화폐 거래소 코인베이스에서 한 사용자가 약 136억원의 알림 사기를 당했다.31일(이하 현지시간) 미 경제매체 비즈니스인사이더(BI)는 미 로스앤젤레스 검찰을 인용해 한 코인베이스 유저의 계좌에서 약 10분 동안 1160만달러(약 136억원) 상당의 비트코인과 스텔라루멘이 사라졌다고 전했다. 검찰이 제출한 고소장에 의하면 피해자는 지난 4월 200개의 비트코인을 구매한 뒤, 코인베이스에서 자신의 계좌가 잠겼다는 알림창을 목격했다. 이 팝업창은 코인베이스가 보낸 것으로 위장돼 있었다.법원 문서에 ‘G.R’로 표기된 피해자는 이 문제를 해결하기 위해 팝업창에 코인베이스 고객센터라고 적힌 연락처로 전화를 걸었다. 전화를 받은 사람은 G.R에게 원격 접근 허용 등의 일부 계정 정보를 변경하라고 요구했다. 이후 오전 2시2분부터 2시12분까지 G.R의 계좌에 있던 1157만달러의 가상화폐가 다수의 거래를 통해 미확인 계좌에 입금됐다. 조사관에 따르면 이 중 약 10.2개의 비트코인이 중국계 가상자산 거래소인 후오비 글로벌의 계좌로 유입됐다. 이와 관련, 미 연방법원 판사들은 후오비 글로벌로부터 60만달러(약 7억원) 이상의 비트코인을 회수하라는 영장을 발부했다.댄 보일 미국 보조 연방 검사는 지난 9월 캘리포니아 중부 지방법원에 제출한 문서를 통해 “(가해자는) 피해자 계정에 대한 액세스 권한을 얻은 뒤 일일 거래 한도를 늘렸으며 특정 알림 및 경고를 비활성화하려고 했다”고 설명했다.로스앤젤레스 미 법무부의 톰 므로제크 언론홍보 이사는 BI와의 이메일을 통해 “후오비 글로벌은 문제가 해결될 때까지 자금을 동결하는 데 동의했다”고 부연했다.",이데일리,https://n.news.naver.com/mnews/article/018/0005075258?sid=104,0.0,-1.0,-1.0,0.0
2017-03-08,2017-03-08 02:00:11,"MS, 기업 IT자산 애저로 무료 이전","한국마이크로소프트(MS)는 국내 애저 데이터센터 개관을 기념해 다음달 말까지 기업을 대상으로 오픈소스 기반의 IT 자산을 애저로 무료 마이그레이션 하는 프로모션을 한다고 8일 밝혔다. 이번 행사는 자체 서버를 운영하거나 타 클라우드 환경에서 리눅스 기반의 오픈소스 IT자산을 운용하고 있는 기업이 대상이다. 신청고객은 150만원 상당의 리눅스 기반의 가상머신(VM) 워크로드를 MS 애저로 마이그레이션할 수 있다. IT자산을 애저로 이전할 경우 국내 SW기업인 ISA테크가 개발한 SW형 서비스(SaaS)인 제트컨버터를 사용한다. 최주열 한국MS 오픈소스 총괄 이사는 ""이번 프로모션을 통해 많은 기업들이 MS 애저의 안전성과 확장성, 사업 지속가능성의 장점을 적극 활용해 디지털 트랜스포메이션을 앞당길 수 있기를 바란다""고 말했다. 허우영기자 yenny@디지털타임스 홈페이지 바로가기/SNS 바로가기확바뀐 디지털타임스 연예·스포츠 섹션 바로가기&lt; Copyrights ⓒ 디지털타임스 &amp; dt.co.kr, 무단 전재 및 재배포 금지 &gt;허우영 yenny@",21면 2단,https://n.news.naver.com/mnews/article/029/0002391182?sid=105,0.0,0.8,0.0,0.0
